store_id,store_name,city,region,store_type,product_name,category,brand,unit_cost,unit_price,margin_pct,regular_customers,new_customers,loyalty_customers,cash_payments,card_payments,total_transactions,total_units_sold,avg_unit_price,avg_discount_pct,total_cost,gross_revenue,total_discount_given,net_revenue,gross_profit,regular_customers.1,new_customers.1,loyalty_customers.1,cash_payments.1,card_payments.1,total_returns,total_units_returned,total_refunded,defective_returns,wrong_item_returns,dissatisfied_returns,return_rate_pct,current_stock,reorder_level,last_restocked,days_since_restock,stock_status,suppliers,est_days_stock_remaining,first_sale_date,last_sale_date,_processed_at,_pipeline_version,_n_transforms
3,LA Main,Los Angeles,West,Standard,Wilson Equipment Model-802,Sports,Wilson,51.2,137.06,62.64,2,0,2,0,1,5,28,1344.27,7.0,1433.6,34064.29,3072.326,30991.96,36205.96,2,0,2,0,1,1,3,575.8,1,0,0,20.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-02-22,2024-11-15,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-301,Electronics,Dell,697.49,986.12,29.27,2,0,3,1,0,9,35,917.13,10.0,24412.15,34055.17,2355.845,31699.33,7687.4,2,0,3,1,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-01-13,2024-12-10,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Levi's Jeans Model-998,Clothing,Levi'S,42.88,91.85,53.32,1,0,1,1,2,5,32,1087.16,5.0,1372.16,34051.22,1564.363,32486.86,33416.96,1,0,1,1,2,1,2,1760.94,0,0,0,20.0,324.0,19.0,2023-10-06,962.0,OK,Supplier A,8221.5,2022-08-04,2024-10-24,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-891,Food,Various,2.0,7.72,74.09,0,0,1,0,0,3,22,1557.08,0.0,44.0,33962.49,0.0,33962.49,34211.76,0,0,1,0,0,0,0,0.0,0,0,0,0.0,464.0,20.0,2023-03-13,1169.0,OK,Supplier B,7360.7,2022-06-21,2023-06-05,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Apple Smartphones Model-106,Electronics,Apple,800.02,1277.7,37.39,1,0,2,1,1,6,31,1104.55,7.5,24800.62,33674.45,1821.017,31853.43,9440.43,1,0,2,1,1,0,0,0.0,0,0,0,0.0,208.0,27.0,2024-04-19,766.0,OK,Supplier B,4079.5,2022-08-19,2024-04-18,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Nike T-Shirts Model-789,Clothing,Nike,15.05,46.57,67.68,2,0,2,0,1,5,29,1152.01,9.0,436.45,33561.82,3147.678,30414.14,32971.84,2,0,2,0,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-03-22,2024-07-26,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,IKEA Furniture Model-775,Home,Ikea,204.95,491.01,58.26,1,0,1,0,2,4,22,1322.74,5.0,4508.9,33537.55,439.525,33098.03,24591.38,1,0,1,0,2,0,0,0.0,0,0,0,0.0,140.0,8.0,2024-06-07,717.0,OK,Supplier A,4982.7,2022-09-22,2024-11-13,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Wilson Equipment Model-996,Sports,Wilson,53.3,156.89,66.03,1,0,0,1,0,4,30,1183.98,6.25,1599.0,33527.83,1471.415,32056.42,33920.4,1,0,0,1,0,0,0,0.0,0,0,0,0.0,62.0,19.0,2024-05-08,747.0,OK,Supplier A,1622.3,2022-04-13,2024-06-06,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Wilson Equipment Model-640,Sports,Wilson,46.83,156.66,70.11,1,0,1,3,1,4,24,1338.96,10.0,1123.92,33427.81,1768.652,31659.16,31011.12,1,0,1,3,1,1,2,82.79,0,0,0,25.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-12-25,2024-08-03,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,IKEA Furniture Model-999,Home,Ikea,202.59,489.04,58.57,1,0,1,4,0,6,30,1103.15,5.0,6077.7,33307.62,1721.173,31586.45,27016.8,1,0,1,4,0,0,0,0.0,0,0,0,0.0,118.0,13.0,2024-08-15,648.0,OK,Supplier A,2851.7,2022-12-25,2024-12-19,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-316,Beauty,L'Oreal,38.94,58.9,60.83,1,0,1,1,0,5,38,982.31,6.25,648.39,33190.98,1241.802,31949.18,15185.01,1,0,1,1,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-03-12,2023-12-10,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Wilson Equipment Model-300,Sports,Wilson,45.9,135.37,66.09,1,0,2,3,0,4,33,1150.23,6.67,1514.7,33185.25,2118.345,31066.91,36442.89,1,0,2,3,0,0,0,0.0,0,0,0,0.0,470.0,21.0,2024-05-29,726.0,OK,Supplier B,6580.0,2023-09-21,2024-12-26,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-993,Electronics,Dell,698.44,1022.38,31.68,1,0,5,3,1,7,40,1125.89,7.14,27937.6,33112.53,2690.1305,30422.4,17098.0,1,0,5,3,1,0,0,0.0,0,0,0,0.0,280.0,5.0,2024-09-29,603.0,OK,Direct,6881.0,2022-02-06,2024-10-16,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-352,Electronics,Dell,38.94,872.95,44.74,1,0,1,2,2,4,37,1014.1,7.5,648.39,33024.85,2956.378,30068.47,15185.01,1,0,1,2,2,0,0,0.0,0,0,0,0.0,387.0,16.0,2023-03-21,1161.0,OK,Supplier A,5072.8,2022-06-03,2023-10-01,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Fiction Model-342,Books,Various,6.95,18.94,63.31,2,0,2,1,3,6,30,1087.78,7.0,208.5,33003.39,2643.8045,30359.59,32424.9,2,0,2,1,3,0,0,0.0,0,0,0,0.0,119.0,23.0,2024-07-15,679.0,OK,Supplier A,3887.3,2022-04-25,2024-12-30,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-129,Electronics,Dell,506.7,1003.69,49.52,0,0,3,1,0,4,23,1490.09,3.75,11654.1,32926.51,743.6295,32182.88,22617.97,0,0,3,1,0,0,0,0.0,0,0,0,0.0,0.0,40.0,2023-12-12,895.0,OK,Supplier B,0.0,2022-08-08,2024-04-01,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,IKEA Furniture Model-559,Home,Ikea,187.3,476.46,60.69,0,0,1,0,2,4,23,1516.35,2.5,4307.9,32919.34,1273.349,31645.99,30568.15,0,0,1,0,2,0,0,0.0,0,0,0,0.0,42.0,18.0,2023-10-28,940.0,OK,Supplier A,1616.1,2022-07-21,2024-12-22,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Levi's Jeans Model-739,Clothing,Levi'S,38.8,88.72,56.27,1,0,1,3,0,7,49,678.1,10.0,1901.2,32883.86,5647.2385,27236.62,31325.7,1,0,1,3,0,1,3,960.08,0,0,0,14.29,35.0,47.0,2024-12-18,523.0,REORDER NOW,Supplier A,470.0,2022-10-18,2024-08-06,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-434,Electronics,Dell,586.32,862.38,32.01,5,0,1,3,1,7,41,935.42,8.57,24039.12,32826.52,3500.0645,29326.46,14313.1,5,0,1,3,1,0,0,0.0,0,0,0,0.0,76.0,39.0,2024-10-04,598.0,OK,Supplier B,1499.6,2022-08-14,2024-10-31,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Levi's Jeans Model-925,Clothing,Levi'S,43.11,94.93,54.59,1,0,0,1,0,4,28,1182.37,2.5,1207.08,32789.46,740.007,32049.45,31899.28,1,0,0,1,0,0,0,0.0,0,0,0,0.0,26.0,6.0,2023-03-31,1151.0,OK,Direct,236.8,2022-08-08,2023-04-20,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-755,Electronics,Dell,509.6,1034.21,50.73,1,0,0,1,2,4,29,1393.38,10.0,14778.4,32735.72,4109.963,28625.76,25629.62,1,0,0,1,2,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-02-13,2024-10-19,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Nike T-Shirts Model-515,Clothing,Nike,12.36,40.55,69.52,2,0,1,0,2,5,34,1547.29,6.25,420.24,32680.75,1850.5375,30830.21,52187.62,2,0,1,0,2,1,3,1580.72,1,0,0,20.0,494.0,26.0,2023-05-29,1092.0,OK,Supplier B,14413.2,2022-03-25,2024-12-11,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-427,Beauty,L'Oreal,20.71,62.26,66.74,2,0,0,2,3,5,24,1292.24,8.0,497.04,32659.07,1382.1375,31276.93,30516.72,2,0,0,2,3,0,0,0.0,0,0,0,0.0,154.0,11.0,2023-01-29,1212.0,OK,Supplier B,5223.2,2022-07-30,2024-10-21,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Levi's Jeans Model-870,Clothing,Levi'S,45.95,95.13,51.7,0,0,2,0,5,6,29,1159.92,7.0,1332.55,32578.66,1455.642,31123.02,32305.13,0,0,2,0,5,1,3,909.05,0,0,0,16.67,42.0,49.0,2023-02-26,1184.0,REORDER NOW,Supplier A,1559.8,2022-01-06,2024-12-18,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-877,Beauty,L'Oreal,21.1,62.86,66.43,2,0,0,2,1,4,20,1650.82,8.75,422.0,32490.53,2600.722,29889.81,32594.4,2,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-04-08,2024-12-18,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Levi's Jeans Model-587,Clothing,Levi'S,32.21,94.49,65.91,1,0,0,2,2,5,35,957.53,5.0,1127.35,32455.43,2293.758,30161.67,32386.2,1,0,0,2,2,1,2,496.02,0,0,0,20.0,322.0,33.0,2023-05-04,1117.0,OK,Direct,6265.2,2022-11-05,2024-09-16,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-266,Beauty,L'Oreal,21.16,59.93,64.69,1,0,2,1,0,8,45,878.96,3.13,952.2,32317.32,952.148,31365.17,38601.0,1,0,2,1,0,0,0,0.0,0,0,0,0.0,359.0,48.0,2024-02-08,837.0,OK,Direct,7977.8,2022-01-08,2024-10-04,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Nike T-Shirts Model-385,Clothing,Nike,12.38,45.9,73.03,1,0,1,1,2,3,26,1297.55,6.67,321.88,32281.95,1812.171,30469.78,33414.42,1,0,1,1,2,0,0,0.0,0,0,0,0.0,155.0,8.0,2024-11-10,561.0,OK,Direct,1025.4,2023-03-18,2023-09-06,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Wilson Equipment Model-908,Sports,Wilson,43.12,148.01,70.87,2,0,2,1,1,7,34,1030.34,8.57,1466.08,32159.24,1457.092,30702.15,33565.48,2,0,2,1,1,0,0,0.0,0,0,0,0.0,314.0,12.0,2023-04-24,1127.0,OK,Supplier A,8819.7,2022-05-19,2024-12-29,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Wilson Equipment Model-718,Sports,Wilson,47.02,138.51,66.05,1,0,1,2,0,5,25,1060.09,10.0,1175.5,32090.81,1648.0205,30442.79,25326.75,1,0,1,2,0,2,6,1115.86,1,0,0,40.0,0.0,28.0,2024-01-19,857.0,OK,Direct,0.0,2022-01-11,2023-11-25,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,IKEA Furniture Model-392,Home,Ikea,165.16,456.7,63.84,1,0,1,2,1,5,31,1347.0,6.67,5119.96,31976.13,3000.34,28975.79,36637.04,1,0,1,2,1,0,0,0.0,0,0,0,0.0,156.0,37.0,2023-10-02,966.0,OK,Direct,3391.7,2022-10-24,2024-08-28,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,IKEA Furniture Model-596,Home,Ikea,237.77,467.38,49.13,1,0,2,2,1,5,31,1120.57,7.0,7370.87,31924.82,2007.3505,29917.47,27366.8,1,0,2,2,1,0,0,0.0,0,0,0,0.0,444.0,46.0,2024-08-24,639.0,OK,Supplier B,12159.9,2022-02-22,2024-06-20,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-626,Food,Various,2.14,8.36,74.4,0,0,0,0,1,5,30,1051.19,5.0,64.2,31919.73,2210.751,29708.98,31471.5,0,0,0,0,1,1,3,1717.25,1,0,0,20.0,87.0,13.0,2023-03-04,1178.0,OK,Supplier A,1766.1,2022-04-21,2023-12-21,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-932,Food,Various,2.01,8.77,77.08,2,0,0,1,1,4,27,1241.83,13.75,54.27,31883.93,5584.602,26299.33,33475.14,2,0,0,1,1,0,0,0.0,0,0,0,0.0,142.0,8.0,2024-01-21,855.0,OK,Supplier B,3145.0,2022-09-30,2024-05-20,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-245,Electronics,Dell,580.2,1010.54,42.59,2,0,1,0,4,5,31,934.94,6.25,17986.2,31791.08,767.363,31023.72,10996.94,2,0,1,0,4,1,3,1659.71,1,0,0,20.0,435.0,22.0,2023-04-26,1125.0,OK,Direct,10271.6,2022-06-13,2024-06-14,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,IKEA Furniture Model-572,Home,Ikea,174.86,489.07,64.25,1,0,0,0,1,6,29,1271.75,4.17,5070.94,31746.22,1554.697,30191.52,31809.81,1,0,0,0,1,0,0,0.0,0,0,0,0.0,398.0,25.0,2024-06-22,702.0,OK,Supplier A,12557.6,2022-04-21,2024-10-22,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Nike T-Shirts Model-611,Clothing,Nike,13.43,46.35,71.02,3,0,0,0,1,4,28,1168.97,15.0,376.04,31691.76,3331.614,28360.15,32355.12,3,0,0,0,1,1,3,1186.67,0,0,0,25.0,0.0,20.0,2024-12-05,536.0,OK,Direct,0.0,2022-10-30,2023-12-23,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-240,Food,Various,1.71,7.6,77.5,2,0,1,0,1,7,34,1050.5,6.43,58.14,31685.63,3211.8275,28473.8,35658.86,2,0,1,0,1,0,0,0.0,0,0,0,0.0,371.0,30.0,2023-01-05,1236.0,OK,Supplier B,2935.3,2023-08-12,2024-05-07,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-311,Electronics,Dell,553.74,1010.27,45.19,1,0,1,2,0,5,25,1201.72,10.0,13843.5,31676.88,3119.0665,28557.81,16199.5,1,0,1,2,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-08-16,2024-03-30,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Fiction Model-834,Books,Various,7.81,19.93,60.81,1,0,1,1,1,4,20,1390.53,5.0,156.2,31528.52,1207.8165,30320.7,27654.4,1,0,1,1,1,0,0,0.0,0,0,0,0.0,202.0,44.0,2024-11-17,554.0,OK,Supplier B,8615.3,2022-04-01,2024-08-01,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-630,Food,Various,2.01,8.24,75.61,4,0,0,1,1,5,35,988.83,8.0,70.35,31461.04,1803.434,29657.61,34538.7,4,0,0,1,1,0,0,0.0,0,0,0,0.0,397.0,21.0,2024-02-11,834.0,OK,Direct,4537.1,2022-02-12,2023-03-19,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-933,Beauty,L'Oreal,19.32,62.91,69.29,0,0,3,4,0,5,35,874.47,9.0,676.2,31220.02,4315.7275,26904.29,29930.25,0,0,3,4,0,1,3,898.35,0,0,0,20.0,391.0,7.0,2024-01-16,860.0,OK,Direct,6066.1,2022-01-25,2023-07-22,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-630,Beauty,L'Oreal,21.57,58.87,63.36,0,0,1,0,2,6,41,911.03,3.0,884.37,31194.37,900.5565,30293.81,36467.86,0,0,1,0,2,0,0,0.0,0,0,0,0.0,248.0,42.0,2023-05-29,1092.0,OK,Direct,3671.6,2022-12-15,2024-08-13,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Dell Laptops Model-880,Electronics,Dell,480.88,1017.39,52.73,2,0,0,1,0,5,40,828.91,7.5,19235.2,31075.06,2069.2255,29005.83,13921.2,2,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-05-22,2024-12-04,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-821,Beauty,L'Oreal,18.56,62.73,70.41,2,0,0,1,2,4,29,1082.75,8.75,538.24,31026.14,1761.903,29264.24,30861.51,2,0,0,1,2,0,0,0.0,0,0,0,0.0,318.0,21.0,2024-08-26,637.0,OK,Supplier A,6261.3,2022-08-23,2024-03-16,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Wilson Equipment Model-730,Sports,Wilson,56.72,136.26,58.37,3,0,1,0,1,5,33,1116.06,12.5,1871.76,30947.09,3471.3,27475.79,34958.22,3,0,1,0,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-01-03,2024-01-21,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Fiction Model-457,Books,Various,7.38,18.25,59.56,3,0,1,2,2,5,36,825.73,4.0,265.68,30756.17,263.5555,30492.61,29460.6,3,0,1,2,2,3,7,3767.33,1,0,0,60.0,245.0,13.0,2023-07-13,1047.0,OK,Direct,7445.3,2022-01-01,2024-12-30,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Nike T-Shirts Model-983,Clothing,Nike,12.13,48.43,74.95,1,0,3,0,0,7,27,1230.59,7.14,327.51,30744.73,1002.759,29741.97,32898.42,1,0,3,0,0,1,3,166.64,0,0,0,14.29,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-01-09,2024-02-09,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Apple Smartphones Model-870,Electronics,Apple,888.73,1317.29,32.53,0,0,1,2,1,4,24,1276.94,12.5,21329.52,30602.79,4111.395,26491.4,9317.04,0,0,1,2,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-04-10,2024-02-25,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Apple Smartphones Model-126,Electronics,Apple,876.25,1120.94,21.83,2,0,4,1,3,8,40,744.8,5.63,35050.0,30577.12,1288.5285,29288.59,-5258.0,2,0,4,1,3,1,2,262.98,0,0,0,12.5,333.0,32.0,2023-04-01,1150.0,OK,Supplier A,7392.6,2022-04-07,2024-09-11,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Nike T-Shirts Model-451,Clothing,Nike,38.94,47.24,69.81,0,0,2,1,2,4,23,1433.29,1.25,648.39,30439.58,404.78,30034.8,15185.01,0,0,2,1,2,0,0,0.0,0,0,0,0.0,0.0,29.0,2023-07-05,1055.0,OK,Supplier B,0.0,2022-02-05,2024-05-22,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Apple Smartphones Model-270,Electronics,Apple,935.18,1286.56,27.31,4,0,0,2,2,6,38,893.77,3.75,35536.84,30352.63,228.337,30124.29,-1573.58,4,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-10-09,2023-12-15,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-840,Food,Various,2.3,8.44,72.75,2,0,2,2,0,6,28,1178.45,1.67,64.4,30258.83,447.118,29811.71,32932.2,2,0,2,2,0,0,0,0.0,0,0,0,0.0,72.0,12.0,2023-03-12,1170.0,OK,Supplier B,2257.7,2022-01-14,2024-06-10,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Fiction Model-115,Books,Various,6.75,21.33,68.35,2,0,2,1,1,5,27,1191.71,5.0,182.25,30110.74,1438.952,28671.79,31993.92,2,0,2,1,1,1,2,722.62,0,0,0,20.0,0.0,13.0,2023-01-12,1229.0,OK,Supplier A,0.0,2023-01-28,2024-12-23,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Wilson Equipment Model-653,Sports,Wilson,49.75,155.38,67.98,4,0,1,2,2,6,30,985.35,4.17,1492.5,30082.56,1582.86,28499.7,28068.0,4,0,1,2,2,0,0,0.0,0,0,0,0.0,314.0,36.0,2024-08-18,645.0,OK,Supplier A,8080.3,2022-07-23,2024-09-02,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,IKEA Furniture Model-451,Home,Ikea,215.68,462.14,53.33,2,0,0,1,1,3,27,1162.43,10.0,5823.36,29955.21,1932.746,28022.46,25562.25,2,0,0,1,1,0,0,0.0,0,0,0,0.0,380.0,17.0,2024-07-10,684.0,OK,Direct,9120.0,2022-04-15,2024-01-23,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Levi's Jeans Model-152,Clothing,Levi'S,34.85,89.76,61.17,1,0,2,1,0,4,33,917.31,5.0,1150.05,29923.63,1335.8985,28587.73,29121.18,1,0,2,1,0,1,2,267.32,0,0,0,25.0,22.0,27.0,2023-01-07,1234.0,REORDER NOW,Supplier B,461.3,2022-09-11,2024-08-03,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-821,Beauty,L'Oreal,21.04,65.3,67.78,2,0,3,3,0,5,31,1005.38,4.0,652.24,29922.58,611.13,29311.45,30514.54,2,0,3,3,0,3,5,2895.01,0,0,0,60.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-09-11,2024-05-14,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-336,Food,Various,2.27,7.25,68.69,1,0,2,1,2,8,34,973.98,6.25,77.18,29794.11,1300.4185,28493.69,33038.14,1,0,2,1,2,0,0,0.0,0,0,0,0.0,41.0,16.0,2024-05-07,748.0,OK,Supplier A,904.4,2022-06-26,2024-07-15,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-573,Beauty,L'Oreal,19.18,54.5,64.81,1,0,2,2,1,6,40,1157.19,10.0,767.2,29789.62,2016.8095,27772.81,45520.4,1,0,2,2,1,0,0,0.0,0,0,0,0.0,367.0,32.0,2024-09-16,616.0,OK,Supplier A,7340.0,2022-08-09,2024-10-17,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-441,Food,Various,1.69,7.61,77.79,2,0,2,0,1,5,41,781.87,6.0,69.29,29754.34,1935.144,27819.2,31987.38,2,0,2,0,1,0,0,0.0,0,0,0,0.0,255.0,25.0,2023-11-11,926.0,OK,Direct,3134.6,2023-05-14,2024-09-29,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Beverages Model-642,Food,Various,2.12,7.25,70.76,2,0,0,0,2,4,29,1146.49,10.0,61.48,29639.39,2674.8405,26964.55,33186.73,2,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-08-31,2024-04-03,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Levi's Jeans Model-517,Clothing,Levi'S,44.88,82.36,45.51,2,0,0,1,2,5,23,1234.75,12.0,1032.24,29626.94,2002.684,27624.26,27367.01,2,0,0,1,2,0,0,0.0,0,0,0,0.0,460.0,11.0,2023-10-05,963.0,OK,Supplier B,10680.0,2022-11-09,2024-04-26,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Apple Smartphones Model-363,Electronics,Apple,693.51,1245.21,44.31,2,0,2,2,1,4,23,1366.67,6.25,15950.73,29601.05,1637.337,27963.71,15482.68,2,0,2,2,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2023-06-19,2024-11-26,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,IKEA Furniture Model-569,Home,Ikea,201.79,486.8,58.55,1,0,2,1,0,4,28,1077.49,0.0,5650.12,29558.77,0.0,29558.77,24519.6,1,0,2,1,0,1,3,1368.98,0,0,0,25.0,202.0,40.0,2023-01-02,1239.0,OK,Supplier B,6283.6,2022-01-05,2024-05-25,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Apple Smartphones Model-615,Electronics,Apple,879.4,1153.53,23.76,4,0,0,2,1,7,38,819.46,7.86,33417.2,29426.05,2678.531,26747.52,-2277.72,4,0,0,2,1,2,4,2550.3,0,0,0,28.57,15.0,39.0,2023-03-20,1162.0,REORDER NOW,Direct,344.2,2022-05-11,2024-09-29,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,L'Oreal Skincare Model-704,Beauty,L'Oreal,16.22,56.49,71.29,2,0,1,2,2,4,27,1007.33,1.25,437.94,29425.8,103.448,29322.35,26759.97,2,0,1,2,2,0,0,0.0,0,0,0,0.0,389.0,28.0,2023-10-14,954.0,OK,Supplier B,6915.6,2023-03-14,2024-07-06,2026-05-25T17:44:39.390524,1.0.0,15
3,LA Main,Los Angeles,West,Standard,Various Fiction Model-421,Books,Various,6.6,18.97,65.21,2,0,1,4,1,7,39,898.39,10.83,257.4,29311.09,2360.478,26950.61,34779.81,2,0,1,4,1,0,0,0.0,0,0,0,0.0,0.0,28.0,Unknown,869.0,NO DATA,Unknown,0.0,2022-06-26,2024-08-30,2026-05-25T17:44:39.390524,1.0.0,15
